key,label,label2,suggested_label,num_rows,num_cols,total_fail_ratio,top_fail_ratio,bot_fail_ratio,left_fail_ratio,right_fail_ratio,center_fail_ratio,edge_fail_ratio,left_edge_fail_ratio,right_edge_fail_ratio,center_band_fail_ratio,q_tl_ratio,q_tr_ratio,q_bl_ratio,q_br_ratio,is_diagonal,isolated_fail_ratio,largest_cluster_ratio,avg_row_transitions,max_row_transitions,num_rows,num_cols,vertical_symmetry,horizontal_symmetry,vertical_gradient,horizontal_gradient,boundary_monotonicity,boundary_spread,aspect_ratio,fail_row_fraction,fail_col_fraction
speckles_curve-BL-to-UR-tight|21x21|4969,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5488,0.8052,0.2667,0.7905,0.329,0.5041,0.5656,0.8912,0.2653,0.4898,1,0.6281,0.56,0,0,0,1,1.2857,5,21,21,0.4558,0.5465,0.5385,-0.4615,0.4444,0.9524,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4970,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5397,0.8052,0.2476,0.7667,0.3333,0.4959,0.5563,0.8639,0.2653,0.4898,0.9909,0.6364,0.52,0,0,0.0042,1,1.381,3,21,21,0.4286,0.5782,0.5576,-0.4333,0.4706,0.8571,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4971,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5261,0.8268,0.1952,0.7143,0.355,0.5372,0.5219,0.7959,0.2857,0.4966,0.9909,0.6777,0.41,0,0,0.0086,1,1.5238,5,21,21,0.3696,0.6327,0.6316,-0.3593,0.5263,0.9048,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4972,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5488,0.8052,0.2667,0.7762,0.342,0.5124,0.5625,0.8912,0.2585,0.4966,0.9727,0.6529,0.56,0,0,0.0041,1,1.3333,3,21,21,0.4467,0.5646,0.5385,-0.4342,0.6111,0.7619,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4973,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5306,0.7749,0.2619,0.7762,0.3074,0.4793,0.55,0.8844,0.2381,0.4694,0.9818,0.5868,0.55,0,0,0.0085,1,1.381,4,21,21,0.4739,0.5329,0.513,-0.4688,0.4737,0.9048,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4974,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5306,0.7879,0.2476,0.7571,0.3247,0.5041,0.5406,0.8639,0.2449,0.483,0.9727,0.6198,0.52,0,0,0,1,1.3333,3,21,21,0.4331,0.5646,0.5403,-0.4325,0.4118,0.8095,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4975,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5397,0.8052,0.2476,0.7714,0.329,0.5124,0.55,0.8776,0.2381,0.5034,1,0.6281,0.52,0,0,0,1,1.2381,3,21,21,0.4467,0.5601,0.5576,-0.4424,0.5294,0.8095,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4976,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5306,0.8182,0.2143,0.7333,0.3463,0.5124,0.5375,0.8299,0.2653,0.4966,0.9909,0.6612,0.45,0,0,0.0043,1,1.4286,5,21,21,0.4014,0.619,0.6039,-0.387,0.6471,0.8095,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4977,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5397,0.8095,0.2429,0.7524,0.3463,0.5124,0.55,0.8571,0.2585,0.5034,0.9727,0.6612,0.51,0,0,0,1,1.3333,5,21,21,0.4195,0.5828,0.5667,-0.4061,0.6471,0.7619,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4978,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5465,0.8442,0.219,0.7333,0.3766,0.5702,0.5375,0.8163,0.2925,0.5306,0.9909,0.7107,0.45,0.0091,0,0.0041,1,1.5238,5,21,21,0.3741,0.6327,0.6251,-0.3567,0.5882,0.8571,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4979,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5329,0.8225,0.2143,0.719,0.3636,0.5372,0.5312,0.8163,0.2789,0.5034,0.9727,0.686,0.44,0.0091,0,0,1,1.5238,5,21,21,0.4014,0.6145,0.6082,-0.3554,0.6111,0.8571,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4980,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5351,0.7922,0.2524,0.7619,0.329,0.5207,0.5406,0.8571,0.2449,0.5034,0.9727,0.6281,0.53,0,0,0,1,1.381,3,21,21,0.4286,0.5646,0.5398,-0.4329,0.5556,0.9048,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4981,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.542,0.7922,0.2667,0.781,0.3247,0.5124,0.5531,0.8912,0.2449,0.4898,0.9818,0.6198,0.56,0,0,0,1,1.5238,5,21,21,0.4603,0.5465,0.5255,-0.4563,0.5556,0.8095,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4982,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5329,0.8268,0.2095,0.7238,0.3593,0.5207,0.5375,0.8163,0.2789,0.5034,0.9818,0.686,0.44,0,0,0.0043,1,1.4286,7,21,21,0.3787,0.6372,0.6173,-0.3645,0.5882,0.8571,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4983,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.551,0.8052,0.2714,0.7905,0.3333,0.5041,0.5687,0.9048,0.2585,0.4898,0.9909,0.6364,0.57,0,0,0.0041,1,1.0952,3,21,21,0.4558,0.551,0.5338,-0.4571,0.5556,0.8095,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4984,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5215,0.8095,0.2048,0.7143,0.3463,0.4876,0.5344,0.8163,0.2789,0.4694,0.9727,0.6612,0.43,0,0,0,1,1.4762,5,21,21,0.3923,0.6145,0.6048,-0.368,0.5,0.8571,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4985,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5488,0.8139,0.2571,0.781,0.3377,0.5124,0.5625,0.8844,0.2653,0.4966,1,0.6446,0.54,0,0,0.0041,1,1.1905,3,21,21,0.4376,0.5646,0.5567,-0.4433,0.3529,0.9048,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4986,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.542,0.8009,0.2571,0.7619,0.342,0.5207,0.55,0.8776,0.2653,0.483,0.9636,0.6529,0.54,0,0,0.0042,1,1.2381,3,21,21,0.4286,0.5692,0.5437,-0.4199,0.6471,0.6667,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4987,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5283,0.8095,0.219,0.7333,0.342,0.5207,0.5312,0.8299,0.2653,0.4898,0.9818,0.6529,0.46,0,0,0,1,1.7143,4,21,21,0.4059,0.61,0.5905,-0.3913,0.4444,0.8095,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4988,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5351,0.8268,0.2143,0.7381,0.3506,0.5372,0.5344,0.8299,0.2721,0.5034,1,0.6694,0.45,0,0,0,1,1,3,21,21,0.3878,0.6145,0.6126,-0.3874,0.5294,0.9048,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4989,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5397,0.8312,0.219,0.7286,0.368,0.5537,0.5344,0.8095,0.2925,0.517,0.9727,0.7025,0.46,0,0,0,1,1.4762,3,21,21,0.3696,0.6145,0.6121,-0.3606,0.4737,0.8571,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4990,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5351,0.7965,0.2476,0.7524,0.3377,0.5124,0.5437,0.8639,0.2653,0.4762,0.9636,0.6446,0.52,0,1,0.0042,1,1.4762,5,21,21,0.4422,0.5737,0.5489,-0.4147,0.6667,0.9048,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4991,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5465,0.8009,0.2667,0.7857,0.329,0.5289,0.5531,0.8844,0.2517,0.5034,0.9909,0.6281,0.56,0,0,0,1,1.2857,5,21,21,0.4512,0.5465,0.5342,-0.4567,0.5,0.8095,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4992,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5306,0.7835,0.2524,0.7571,0.3247,0.5124,0.5375,0.8571,0.2381,0.4966,0.9636,0.6198,0.53,0,0,0.0085,0.9957,1.7143,5,21,21,0.4331,0.5646,0.5312,-0.4325,0.5,0.8571,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4993,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5374,0.7835,0.2667,0.781,0.316,0.4711,0.5625,0.898,0.2381,0.4762,0.9818,0.6033,0.56,0,0,0,1,1.7619,5,21,21,0.4694,0.542,0.5169,-0.4649,0.4737,0.9048,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4994,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5306,0.8139,0.219,0.7333,0.3463,0.5041,0.5406,0.8299,0.2721,0.4898,0.9818,0.6612,0.46,0,1,0,1,1.3333,3,21,21,0.3923,0.6145,0.5948,-0.387,0.7222,0.8095,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4995,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5215,0.8009,0.2143,0.719,0.342,0.5207,0.5219,0.8095,0.2721,0.483,0.9636,0.6529,0.45,0,1,0,1,1.8095,6,21,21,0.4059,0.6054,0.5866,-0.3771,0.6667,0.8095,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4996,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5374,0.7922,0.2571,0.7762,0.3203,0.4959,0.5531,0.8844,0.2449,0.483,0.9909,0.6116,0.54,0,0,0.0042,1,1.4762,3,21,21,0.4558,0.5556,0.5351,-0.4558,0.4706,0.9048,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4997,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5465,0.8052,0.2619,0.7762,0.3377,0.5124,0.5594,0.8844,0.2653,0.4898,0.9818,0.6446,0.55,0,0,0.0041,1,1.1429,4,21,21,0.4331,0.5601,0.5433,-0.4385,0.5556,0.9524,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4998,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.517,0.8052,0.2,0.6952,0.355,0.5372,0.5094,0.7891,0.2653,0.4966,0.9545,0.6694,0.41,0.0091,0,0,1,1.7619,3,21,21,0.3923,0.61,0.6052,-0.3403,0.55,0.9048,1,1,1
speckles_curve-BL-to-UR-tight|21x21|4999,speckles_curve-BL-to-UR-tight,,speckles_curve-BL-to-UR-tight,21,21,0.5283,0.8355,0.1905,0.7143,0.3593,0.4959,0.5406,0.7891,0.2857,0.5102,1,0.686,0.4,0,0,0.0043,0.9957,1.1429,3,21,21,0.356,0.6463,0.645,-0.355,0.4118,0.9048,1,1,1
speckles_inmarginal-curve|11x11|5000,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.3554,0.2121,0.5273,0.5818,0.1667,0.1633,0.4861,0.7273,0.1818,0.2364,0.4667,0,0.72,0.3667,0,0,1,1.8182,3,11,11,0.6033,0.6033,-0.3152,-0.4152,0.5556,0.3636,1,1,1
speckles_inmarginal-curve|11x11|5001,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.5041,0.303,0.7455,0.7636,0.2879,0.4694,0.5278,0.9091,0.303,0.3818,0.6333,0.0278,0.92,0.6,0,0.0328,0.9836,2.8182,5,11,11,0.5537,0.4876,-0.4424,-0.4758,0.6,0.6364,1,1,1
speckles_inmarginal-curve|11x11|5002,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.4463,0.3485,0.5636,0.7455,0.197,0.3878,0.4861,0.8182,0.1212,0.4182,0.7,0.0556,0.8,0.3667,0,0,1,2.8182,8,11,11,0.686,0.4545,-0.2152,-0.5485,0.5556,0.5455,1,1,1
speckles_inmarginal-curve|11x11|5003,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.4545,0.3333,0.6,0.7273,0.2273,0.4286,0.4722,0.7879,0.0909,0.4727,0.7,0.0278,0.76,0.4667,0,0.0364,1,3.0909,7,11,11,0.5868,0.3719,-0.2667,-0.5,0.6,0.5455,1,1,1
speckles_inmarginal-curve|11x11|5004,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.5124,0.3182,0.7455,0.7636,0.303,0.5102,0.5139,0.8485,0.303,0.4364,0.7,0,0.84,0.6667,0,0.0161,1,1.9091,5,11,11,0.5041,0.4876,-0.4273,-0.4606,0.5556,0.7273,1,1,1
speckles_inmarginal-curve|11x11|5005,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.438,0.3333,0.5636,0.7455,0.1818,0.3878,0.4722,0.7879,0.0909,0.4364,0.7,0.0278,0.8,0.3667,0,0.0189,1,2.8182,5,11,11,0.6033,0.405,-0.2303,-0.5636,0.6,0.5455,1,1,1
speckles_inmarginal-curve|11x11|5006,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.438,0.303,0.6,0.7091,0.2121,0.2653,0.5556,0.8182,0.2121,0.3455,0.6667,0,0.76,0.4667,1,0,1,1.8182,5,11,11,0.6033,0.4876,-0.297,-0.497,0.6667,0.4545,1,1,1
speckles_inmarginal-curve|11x11|5007,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.438,0.3485,0.5455,0.7636,0.1667,0.4082,0.4583,0.8485,0.0909,0.4,0.7333,0.0278,0.8,0.3333,0,0.0189,1,2,3,11,11,0.686,0.405,-0.197,-0.597,0.5556,0.5455,1,1,1
speckles_inmarginal-curve|11x11|5008,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.4298,0.3788,0.4909,0.8,0.1212,0.3673,0.4722,0.7879,0.0909,0.4182,0.8,0.0278,0.8,0.2333,0,0.0385,0.9808,2.2727,5,11,11,0.7025,0.3719,-0.1121,-0.6788,0.4444,0.5455,1,1,1
speckles_inmarginal-curve|11x11|5009,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.3636,0.2273,0.5273,0.5818,0.1818,0.1429,0.5139,0.697,0.2121,0.2545,0.5,0,0.68,0.4,0,0.0227,1,2.4545,6,11,11,0.6364,0.6198,-0.3,-0.4,0.6,0.4545,1,1,1
speckles_inmarginal-curve|11x11|5010,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.438,0.3182,0.5818,0.7455,0.1818,0.4082,0.4583,0.7576,0.0909,0.4545,0.6667,0.0278,0.84,0.3667,0,0.0189,1,2.6364,5,11,11,0.6364,0.405,-0.2636,-0.5636,0.6,0.6364,1,1,1
speckles_inmarginal-curve|11x11|5011,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.5041,0.303,0.7455,0.7273,0.3182,0.4898,0.5139,0.8485,0.3333,0.4,0.6667,0,0.8,0.7,0,0,1,2.3636,5,11,11,0.5041,0.5207,-0.4424,-0.4091,0.5556,0.6364,1,1,1
speckles_inmarginal-curve|11x11|5012,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.4215,0.2727,0.6,0.7091,0.1818,0.2449,0.5417,0.8788,0.2121,0.2727,0.6,0,0.84,0.4,0,0,1,1.9091,4,11,11,0.6694,0.5041,-0.3273,-0.5273,0.4444,0.3636,1,1,1
speckles_inmarginal-curve|11x11|5013,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.5041,0.3182,0.7273,0.7636,0.2879,0.4898,0.5139,0.8485,0.2727,0.4364,0.7,0,0.84,0.6333,1,0,1,2.6364,7,11,11,0.5537,0.4876,-0.4091,-0.4758,0.6667,0.6364,1,1,1
speckles_inmarginal-curve|11x11|5014,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.4298,0.303,0.5818,0.7455,0.1667,0.4082,0.4444,0.8182,0.0909,0.4,0.6667,0,0.84,0.3667,0,0.0192,1,2.9091,6,11,11,0.6033,0.405,-0.2788,-0.5788,0.6,0.6364,1,1,1
speckles_inmarginal-curve|11x11|5015,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.3306,0.2121,0.4727,0.5636,0.1364,0.1633,0.4444,0.697,0.1818,0.2,0.4667,0,0.68,0.3,0,0,0.65,2.1818,4,11,11,0.686,0.6033,-0.2606,-0.4273,0.5,0.4545,1,0.9091,0.9091
speckles_inmarginal-curve|11x11|5016,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.4545,0.3636,0.5636,0.8,0.1667,0.3673,0.5139,0.9091,0.0909,0.4,0.8,0,0.8,0.3667,0,0.0182,1,1.8182,5,11,11,0.719,0.3884,-0.2,-0.6333,0.5556,0.4545,1,1,1
speckles_inmarginal-curve|11x11|5017,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.3967,0.2727,0.5455,0.6727,0.1667,0.2245,0.5139,0.8788,0.1818,0.2364,0.6,0,0.76,0.3667,0,0,1,1.1818,3,11,11,0.6694,0.5207,-0.2727,-0.5061,0.7778,0.2727,1,1,1
speckles_inmarginal-curve|11x11|5018,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.4876,0.3182,0.6909,0.7455,0.2727,0.4694,0.5,0.8788,0.303,0.3636,0.7,0,0.8,0.6,0,0.0169,1,1.8182,5,11,11,0.5372,0.4876,-0.3727,-0.4727,0.4444,0.4545,1,1,1
speckles_inmarginal-curve|11x11|5019,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.3802,0.2424,0.5455,0.6364,0.1667,0.2041,0.5,0.8182,0.1515,0.2545,0.5333,0,0.76,0.3667,1,0,1,2,5,11,11,0.6364,0.5868,-0.303,-0.4697,0.6667,0.4545,1,1,1
speckles_inmarginal-curve|11x11|5020,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.3719,0.2879,0.4727,0.6909,0.1061,0.2245,0.4722,0.8788,0.1515,0.2,0.6333,0,0.76,0.2333,1,0.0222,0.8444,2.0909,6,11,11,0.719,0.4545,-0.1848,-0.5848,0.7,0.3636,1,1,0.9091
speckles_inmarginal-curve|11x11|5021,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.3636,0.2424,0.5091,0.6,0.1667,0.1429,0.5139,0.7576,0.1818,0.2364,0.5333,0,0.68,0.3667,0,0.0227,1,2,3,11,11,0.5868,0.6198,-0.2667,-0.4333,0.5556,0.4545,1,1,1
speckles_inmarginal-curve|11x11|5022,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.3802,0.2576,0.5273,0.6545,0.1515,0.1837,0.5139,0.8182,0.1818,0.2364,0.5667,0,0.76,0.3333,1,0.0217,1,1.5455,3,11,11,0.6364,0.5537,-0.2697,-0.503,0.6667,0.3636,1,1,1
speckles_inmarginal-curve|11x11|5023,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.3471,0.2576,0.4545,0.6364,0.1061,0.1837,0.4583,0.7879,0.1515,0.2,0.5667,0,0.72,0.2333,0,0.0238,0.8333,2,3,11,11,0.6364,0.5372,-0.197,-0.5303,0.6,0.4545,1,1,0.9091
speckles_inmarginal-curve|11x11|5024,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.405,0.2424,0.6,0.6545,0.197,0.2041,0.5417,0.8485,0.2121,0.2545,0.5333,0,0.8,0.4333,0,0,1,1.6364,3,11,11,0.6198,0.5868,-0.3576,-0.4576,0.625,0.3636,1,1,1
speckles_inmarginal-curve|11x11|5025,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.4215,0.3636,0.4909,0.6727,0.2121,0.4286,0.4167,0.7273,0.0909,0.4364,0.7333,0.0556,0.6,0.4,0,0.0392,1,2.7273,5,11,11,0.6529,0.4876,-0.1273,-0.4606,0.6,0.5455,1,1,1
speckles_inmarginal-curve|11x11|5026,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.4545,0.2576,0.6909,0.6545,0.2879,0.449,0.4583,0.697,0.2727,0.4182,0.5667,0,0.76,0.6333,0,0.0364,1,3.1818,8,11,11,0.4545,0.6033,-0.4333,-0.3667,0.5556,0.2727,1,1,1
speckles_inmarginal-curve|11x11|5027,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.3884,0.2727,0.5273,0.6727,0.1515,0.1837,0.5278,0.7879,0.1515,0.2909,0.6,0,0.76,0.3333,1,0.0213,1,2.2727,4,11,11,0.6529,0.5372,-0.2545,-0.5212,0.7778,0.3636,1,1,1
speckles_inmarginal-curve|11x11|5028,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.3554,0.2273,0.5091,0.6,0.1515,0.1837,0.4722,0.7576,0.1818,0.2182,0.5,0,0.72,0.3333,0,0,0.7674,2.3636,6,11,11,0.6198,0.5868,-0.2818,-0.4485,0.6,0.4545,1,1,0.9091
speckles_inmarginal-curve|11x11|5029,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.4711,0.2879,0.6909,0.6909,0.2879,0.4286,0.5,0.8485,0.2727,0.3636,0.6333,0,0.76,0.6333,0,0,1,2.1818,5,11,11,0.5207,0.5041,-0.403,-0.403,0.5556,0.6364,1,1,1
speckles_inmarginal-curve|11x11|5030,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.4628,0.3788,0.5636,0.8,0.1818,0.4082,0.5,0.8788,0.0909,0.4364,0.8,0.0278,0.8,0.3667,0,0.0179,1,2.7273,7,11,11,0.6529,0.3554,-0.1848,-0.6182,0.6,0.5455,1,1,1
speckles_inmarginal-curve|11x11|5031,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.3802,0.2424,0.5455,0.6364,0.1667,0.1837,0.5139,0.7879,0.1515,0.2727,0.5333,0,0.76,0.3667,0,0,1,1.8182,3,11,11,0.6694,0.5372,-0.303,-0.4697,0.5,0.7273,1,1,1
speckles_inmarginal-curve|11x11|5032,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.4876,0.3788,0.6182,0.7818,0.2424,0.4898,0.4861,0.8182,0.0909,0.5273,0.7667,0.0556,0.8,0.4667,0,0.0339,1,2.2727,5,11,11,0.6364,0.3719,-0.2394,-0.5394,0.6,0.6364,1,1,1
speckles_inmarginal-curve|11x11|5033,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.3884,0.2576,0.5455,0.6545,0.1667,0.2245,0.5,0.8182,0.1818,0.2545,0.5667,0,0.76,0.3667,0,0,1,2.2727,5,11,11,0.6198,0.5041,-0.2879,-0.4879,0.4444,0.3636,1,1,1
speckles_inmarginal-curve|11x11|5034,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.5289,0.3636,0.7273,0.7636,0.3333,0.5306,0.5278,0.8485,0.303,0.4727,0.7333,0.0556,0.8,0.6667,1,0,1,2.0909,5,11,11,0.5207,0.4545,-0.3636,-0.4303,0.7,0.6364,1,1,1
speckles_inmarginal-curve|11x11|5035,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.3802,0.2273,0.5636,0.6182,0.1818,0.2041,0.5,0.7576,0.1818,0.2727,0.5,0,0.76,0.4,0,0,1,2,5,11,11,0.6198,0.5868,-0.3364,-0.4364,0.6,0.4545,1,1,1
speckles_inmarginal-curve|11x11|5036,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.3471,0.2424,0.4727,0.5818,0.1515,0.1837,0.4583,0.7879,0.1515,0.2,0.5333,0,0.64,0.3333,0,0,1,2.2727,5,11,11,0.6694,0.5207,-0.2303,-0.4303,0.6,0.4545,1,1,1
speckles_inmarginal-curve|11x11|5037,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.3967,0.2424,0.5818,0.6727,0.1667,0.2041,0.5278,0.8485,0.1818,0.2545,0.5333,0,0.84,0.3667,1,0,1,1.6364,3,11,11,0.6033,0.5537,-0.3394,-0.5061,0.6667,0.4545,1,1,1
speckles_inmarginal-curve|11x11|5038,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.5207,0.3333,0.7455,0.7818,0.303,0.5306,0.5139,0.8788,0.303,0.4364,0.7,0.0278,0.88,0.6333,1,0,1,2.2727,8,11,11,0.5372,0.5372,-0.4121,-0.4788,0.6667,0.6364,1,1,1
speckles_inmarginal-curve|11x11|5039,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.4793,0.3788,0.6,0.8,0.2121,0.4286,0.5139,0.8485,0.1212,0.4727,0.8,0.0278,0.8,0.4333,0,0,1,2.2727,7,11,11,0.6198,0.3884,-0.2212,-0.5879,0.4444,0.6364,1,1,1
speckles_inmarginal-curve|11x11|5040,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.4711,0.303,0.6727,0.7091,0.2727,0.4286,0.5,0.7576,0.2727,0.4182,0.6667,0,0.76,0.6,0,0,1,3.5455,6,11,11,0.5207,0.4545,-0.3697,-0.4364,0.6,0.8182,1,1,1
speckles_inmarginal-curve|11x11|5041,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.3884,0.2424,0.5636,0.6182,0.197,0.2245,0.5,0.7576,0.2121,0.2727,0.5333,0,0.72,0.4333,0,0,1,2.5455,7,11,11,0.5537,0.5702,-0.3212,-0.4212,0.7778,0.2727,1,1,1
speckles_inmarginal-curve|11x11|5042,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.4628,0.3485,0.6,0.7455,0.2273,0.449,0.4722,0.7879,0.0909,0.4909,0.7,0.0556,0.8,0.4333,0,0.0179,1,3.1818,7,11,11,0.5868,0.405,-0.2515,-0.5182,0.5,0.6364,1,1,1
speckles_inmarginal-curve|11x11|5043,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.4793,0.2424,0.7636,0.6909,0.303,0.4082,0.5278,0.8182,0.303,0.3818,0.5333,0,0.88,0.6667,1,0,1,2.2727,5,11,11,0.5041,0.5702,-0.5212,-0.3879,0.6667,0.6364,1,1,1
speckles_inmarginal-curve|11x11|5044,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.4628,0.3333,0.6182,0.7273,0.2424,0.4286,0.4861,0.8182,0.2727,0.3636,0.7333,0,0.72,0.5333,1,0.0357,1,3.3636,9,11,11,0.5537,0.438,-0.2848,-0.4848,0.7,0.5455,1,1,1
speckles_inmarginal-curve|11x11|5045,speckles_inmarginal-curve,,speckles_inmarginal-curve,11,11,0.3554,0.2121,0.5273,0.6,0.1515,0.1429,0.5,0.7879,0.1818,0.2,0.4667,0,0.76,0.3333,1,0.0233,0.7674,1.9091,3,11,11,0.6364,0.6198,-0.3152,-0.4485,0.7,0.3636,1,1,0.9091
